Name,State,Notes,User,Tags,Created,Runtime,dataset_name,end_shape,euclidean_subspace,full_run,use_parka,geodesic_initialization,geodesic_residuals,n_times,noise_factor,sped_up,start_shape,ellipse_dimensions,n_steps,n_subdivisions,tol_factor,euclidean_subspace_via_diffs,euclidean_subspace_via_ratio,geodesic_coef_err,geodesic_duration_time,geodesic_intercept_err,geodesic_tol,linear_coef_err,linear_duration_time,linear_intercept_err,mesh_diameter,ellipse_ratio_h_v,n_faces,test_diff_tolerance
run_1mgnef3w,finished,-,adelemyers,,2023-07-06T23:49:48.000Z,32,synthetic,ellipsoid,False,True,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",3.0,1.0,0.001,,,0.07083378302034703,10.094483852386476,0.010431084137940194,158.76000000000005,0.07083378302034703,0.0950515270233154,0.010431084137940194,60.00000000000001,0.6666666666666666,80.0,0.06
run_e24gxzea,finished,-,adelemyers,,2023-07-06T19:23:40.000Z,11705,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[2,2,10]",3.0,3.0,0.001,false,false,10.764412646955167,9499.591145038605,2.0746211743651184,148379.04000000007,10.764412646955167,7364.071561098099,2.0746211743651184,60.000000000000014,0.2,1280.0,0.0600262051205595
run_gs4mvafz,finished,-,adelemyers,,2023-07-06T16:04:54.000Z,11924,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[2,2,3]",3.0,3.0,0.001,false,false,3.688538437421178,11511.602937936785,0.9699518480035666,148379.04000000007,3.688538437421178,11105.041873455048,0.9699518480035666,60.000000000000014,0.6666666666666666,1280.0,0.060024614220576
run_yy15k042,finished,-,adelemyers,,2023-07-06T15:18:22.000Z,2743,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[10,10,2]",3.0,2.0,0.001,false,false,50.58728890044658,2533.9773647785187,2.86667240831029,9447.840000000004,50.58728890044658,2339.1063899993896,2.86667240831029,60.00000000000001,5.0,320.0,0.0600205795701864
run_jy8a04xu,finished,-,adelemyers,,2023-07-06T14:38:19.000Z,2401,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[2,2,10]",3.0,2.0,0.001,false,false,1.34866944855622,2201.01882648468,0.5615055680331723,9447.840000000004,1.34866944855622,2010.596667289734,0.5615055680331723,60.00000000000001,0.2,320.0,0.0600186639632676
run_8ceo7vkp,finished,-,adelemyers,,2023-07-06T14:08:36.000Z,1777,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[2,2,3]",3.0,2.0,0.001,false,false,1.5822347694235692,1691.0670034885406,0.41825107485673646,9447.840000000004,1.5822347694235692,1622.5094907283783,0.41825107485673646,60.00000000000001,0.6666666666666666,320.0,0.0600157417034732
run_prfdwwo3,finished,-,adelemyers,,2023-07-06T14:00:25.000Z,464,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[10,10,2]",3.0,1.0,0.001,false,false,49.611692382266,412.1970374584198,3.3452053667404686,635.0400000000002,49.611692382266,373.0913507938385,3.3452053667404686,60.00000000000001,5.0,80.0,0.0600089878578596
run_e68g3d5k,finished,-,adelemyers,,2023-07-06T13:42:31.000Z,1073,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[2,2,10]",3.0,1.0,0.001,false,false,1.1784222150540895,1033.1023626327517,0.4491035612774359,635.0400000000002,1.1784222150540895,1010.368772506714,0.4491035612774359,60.00000000000001,0.2,80.0,0.0600210086839157
run_4645llac,finished,-,adelemyers,,2023-07-06T13:36:42.000Z,347,synthetic,ellipsoid,,True,,warm_start,False,10,0.0001,True,sphere,"[2,2,3]",3.0,1.0,0.001,false,false,0.8813393279465616,316.286913394928,0.2353387643727539,635.0400000000002,0.8813393279465616,298.3388700485229,0.2353387643727539,60.00000000000001,0.6666666666666666,80.0,0.0600150838008344
run_sx2a8wgv,finished,-,adelemyers,,2023-07-05T23:54:03.000Z,49240,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[10,10,2]",3.0,4.0,0.001,false,false,15.571525556189437,43153.44240641594,2.957176387552993,2362983.8400000017,15.571525556189437,37103.60623908043,2.957176387552993,60.000000000000014,5.0,5120.0,0.06
run_l0j1bos8,finished,-,adelemyers,,2023-07-05T11:17:19.000Z,45402,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[2,2,10]",3.0,4.0,0.001,false,false,17.187926972211656,35868.072412252426,1.0709498926181,2362983.8400000017,17.187926972211656,28386.356034994125,1.0709498926181,60.000000000000014,0.2,5120.0,0.06
run_wv8qyvwk,finished,-,adelemyers,,2023-07-04T21:42:37.000Z,48880,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[2,2,3]",3.0,4.0,0.001,false,false,2.3015154717202715,46319.23036813736,0.5926544980305146,2362983.8400000017,2.3015154717202715,43791.77521944046,0.5926544980305146,60.000000000000014,0.6666666666666666,5120.0,0.06
run_3lpwb0s5,finished,-,adelemyers,,2023-07-04T20:22:18.000Z,4673,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[10,10,2]",3.0,3.0,0.001,false,false,3.1216469230278876,4248.847982406616,4.246846469921085,148379.04000000007,3.1216469230278876,3837.123554944992,4.246846469921085,60.000000000000014,5.0,1280.0,0.06
run_99jp9gcm,finished,-,adelemyers,,2023-07-04T18:29:59.000Z,6737,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[2,2,10]",3.0,3.0,0.001,false,false,10.764381537235817,5765.326120853424,2.0745418444661397,148379.04000000007,10.764381537235817,4801.615156650543,2.0745418444661397,60.000000000000014,0.2,1280.0,0.06
run_4tv74s1e,finished,-,adelemyers,,2023-07-04T16:16:23.000Z,2071,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[10,10,2]",3.0,2.0,0.001,false,false,50.587789455681914,1867.606097698212,2.866888008598212,9447.840000000004,50.587789455681914,1678.858787536621,2.866888008598212,60.00000000000001,5.0,320.0,0.06
run_c37idpbb,finished,-,adelemyers,,2023-07-04T15:14:09.000Z,3732,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[2,2,10]",3.0,2.0,0.001,false,false,1.3486012245606753,3530.007897853852,0.5613129228638678,9447.840000000004,1.3486012245606753,3342.0181431770325,0.5613129228638678,60.00000000000001,0.2,320.0,0.06
run_3200wflw,finished,-,adelemyers,,2023-07-04T15:04:30.000Z,436,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[10,10,2]",3.0,1.0,0.001,false,false,49.611391463798974,385.5088391304016,3.3451421152209293,635.0400000000002,49.611391463798974,348.5724425315857,3.3451421152209293,60.00000000000001,5.0,80.0,0.06
run_f1o9u3cy,finished,-,adelemyers,,2023-07-04T14:53:15.000Z,673,synthetic,ellipsoid,,True,,warm_start,False,10,0.0,True,sphere,"[2,2,10]",3.0,1.0,0.001,false,false,1.1769485517413831,635.2927711009979,0.44856238172743607,635.0400000000002,1.1769485517413831,611.7760531902313,0.44856238172743607,60.00000000000001,0.2,80.0,0.06
run_eqs2tr4i,finished,-,adelemyers,,2023-07-04T09:40:16.000Z,18559,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",3.0,4.0,0.001,false,false,14.43100093638815,16126.917132377625,3.1074318000246524,590745.9600000004,14.43100093638815,13691.30258512497,3.1074318000246524,60.000000000000014,5.0,5120.0,0.0633588042796639
run_unpo1m0f,finished,-,adelemyers,,2023-07-04T05:04:05.000Z,16570,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",3.0,4.0,0.001,false,false,18.86886340458069,15718.86191034317,0.9914043164097172,590745.9600000004,18.86886340458069,14892.236817121506,0.9914043164097172,60.000000000000014,0.2,5120.0,0.0636826836984244
run_2ztbcyqx,finished,-,adelemyers,,2023-07-03T17:46:01.000Z,40682,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",3.0,4.0,0.001,false,false,1.2191879626307294,39030.498975515366,0.41971421252621227,590745.9600000004,1.2191879626307294,37360.67788696289,0.41971421252621227,60.000000000000014,0.6666666666666666,5120.0,0.0632206245434093
run_afd5yjgv,finished,-,adelemyers,,2023-07-03T16:58:51.000Z,2765,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",3.0,3.0,0.001,false,false,3.885301436916195,2355.254793405533,6.9747475106888634,37094.76000000002,3.885301436916195,1958.792839050293,6.9747475106888634,60.000000000000014,5.0,1280.0,0.0626435109564714
run_yf2x9u1d,finished,-,adelemyers,,2023-07-03T15:40:50.000Z,4679,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",3.0,3.0,0.001,false,false,11.451143382696957,4051.799040794373,1.4851565230400074,37094.76000000002,11.451143382696957,3435.464460372925,1.4851565230400074,60.000000000000014,0.2,1280.0,0.0625080853674466
run_ukopajc6,finished,-,adelemyers,,2023-07-03T13:06:41.000Z,9247,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",3.0,3.0,0.001,false,false,0.9589237577348028,8941.298023700714,0.3936200730653616,37094.76000000002,0.9589237577348028,8651.907299280167,0.3936200730653616,60.000000000000014,0.6666666666666666,1280.0,0.0627972696186419
run_ui59vyt4,finished,-,adelemyers,,2023-07-03T12:31:46.000Z,2065,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",3.0,2.0,0.001,false,false,48.36154629508643,1980.3062720298767,1.1430237205640261,2361.960000000001,48.36154629508643,1905.788462638855,1.1430237205640261,60.00000000000001,5.0,320.0,0.0627255676636803
run_vnqzlyv1,finished,-,adelemyers,,2023-07-03T11:44:41.000Z,2824,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",3.0,2.0,0.001,false,false,1.498971229808928,2773.448177576065,0.8205150594745599,2361.960000000001,1.498971229808928,2736.0363416671757,0.8205150594745599,60.00000000000001,0.2,320.0,0.0620035306287768
run_apku7nbh,finished,-,adelemyers,,2023-07-03T11:35:01.000Z,579,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",3.0,2.0,0.001,true,false,0.7926368152592446,524.8005042076111,0.38213475973383704,2361.960000000001,0.7926368152592446,483.3451931476593,0.38213475973383704,60.00000000000001,0.6666666666666666,320.0,0.06191232069893
run_eu3hc1xe,finished,-,adelemyers,,2023-07-03T11:26:44.000Z,477,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",3.0,1.0,0.001,false,false,48.45139712336755,450.3030581474304,2.77933242459901,158.76000000000005,48.45139712336755,437.0423581600189,2.77933242459901,60.00000000000001,5.0,80.0,0.0612374402881426
run_wh9lmm9u,finished,-,adelemyers,,2023-07-03T11:19:16.000Z,447,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",3.0,1.0,0.001,false,false,1.0697204539217817,421.3970065116882,0.4000459673025941,158.76000000000005,1.0697204539217817,410.1738774776459,0.4000459673025941,60.00000000000001,0.2,80.0,0.0613888457830086
run_3nrlb6hq,finished,-,adelemyers,,2023-07-03T11:15:18.000Z,236,synthetic,ellipsoid,,True,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",3.0,1.0,0.001,false,false,0.7677235754306465,212.8400566577911,0.3717771665303225,158.76000000000005,0.7677235754306465,205.1007843017578,0.3717771665303225,60.00000000000001,0.6666666666666666,80.0,0.0616106812394964
run_n5yn1xiv,finished,-,adelemyers,,2023-07-03T04:46:22.000Z,23276,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",3.0,4.0,0.001,false,false,14.376492010140947,21260.004008293152,3.0486697471270823,590745.9600000004,14.376492010140947,19264.564209222797,3.0486697471270823,60.000000000000014,5.0,5120.0,0.0602504454555532
run_zftoxdng,finished,-,adelemyers,,2023-07-02T22:36:17.000Z,22204,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",3.0,4.0,0.001,false,false,18.825493872854597,20081.305685281757,0.8448705964914089,590745.9600000004,18.825493872854597,17983.560608625412,0.8448705964914089,60.000000000000014,0.2,5120.0,0.0602415702379806
run_5wsgoomy,finished,-,adelemyers,,2023-07-02T17:00:33.000Z,20142,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",3.0,4.0,0.001,false,false,0.9506163045857138,19352.212128162384,0.19265031453599482,590745.9600000004,0.9506163045857138,18568.221064329147,0.19265031453599482,60.000000000000014,0.6666666666666666,5120.0,0.0603107842651309
run_kiihcada,finished,-,adelemyers,,2023-07-02T15:07:10.000Z,6743,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",3.0,3.0,0.001,false,false,3.653929681568572,6367.564063549042,6.94032773430077,37094.76000000002,3.653929681568572,6003.052782058716,6.94032773430077,60.000000000000014,5.0,1280.0,0.0602811157234058
run_4wwm8wyx,finished,-,adelemyers,,2023-07-02T13:17:25.000Z,6583,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",3.0,3.0,0.001,false,false,11.399485453632243,6003.433585166931,1.3194268614103144,37094.76000000002,11.399485453632243,5434.404071331024,1.3194268614103144,60.000000000000014,0.2,1280.0,0.0602688745468025
run_su6a9g5a,finished,-,adelemyers,,2023-07-02T10:53:36.000Z,8627,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",3.0,3.0,0.001,false,false,0.6223958480930984,8453.217768192291,0.12924527044428105,37094.76000000002,0.6223958480930984,8293.539563179016,0.12924527044428105,60.000000000000014,0.6666666666666666,1280.0,0.0602028900509708
run_m51vi6wb,finished,-,adelemyers,,2023-07-02T10:23:06.000Z,1802,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",3.0,2.0,0.001,false,false,48.326267259480595,1651.7675383090973,1.0900632986239684,2361.960000000001,48.326267259480595,1513.0568845272064,1.0900632986239684,60.00000000000001,5.0,320.0,0.0601926721185969
run_xxc9hssf,finished,-,adelemyers,,2023-07-02T09:39:05.000Z,2639,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",3.0,2.0,0.001,false,false,1.2011331525284497,2596.1666791439056,0.6938544894671443,2361.960000000001,1.2011331525284497,2569.0962207317352,0.6938544894671443,60.00000000000001,0.2,320.0,0.0601715188002159
run_2l5i1cjq,finished,-,adelemyers,,2023-07-02T09:06:10.000Z,1974,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",3.0,2.0,0.001,false,false,0.19098361550848492,1933.141497373581,0.05054056100393152,2361.960000000001,0.19098361550848492,1903.617736339569,0.05054056100393152,60.00000000000001,0.6666666666666666,320.0,0.0601314965634161
run_tebjk1au,finished,-,adelemyers,,2023-07-02T08:57:43.000Z,487,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",3.0,1.0,0.001,false,false,48.332369295948276,460.6124651432037,2.741866512593199,158.76000000000005,48.332369295948276,448.19154477119446,2.741866512593199,60.00000000000001,5.0,80.0,0.0600978608263355
run_woorqugq,finished,-,adelemyers,,2023-07-02T08:52:02.000Z,335,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",3.0,1.0,0.001,false,false,0.5952244995450541,314.81533455848694,0.13045037102018298,158.76000000000005,0.5952244995450541,305.2300579547882,0.13045037102018298,60.00000000000001,0.2,80.0,0.0601742366389301
run_mca4jd61,finished,-,adelemyers,,2023-07-02T08:47:56.000Z,245,synthetic,ellipsoid,,True,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",3.0,1.0,0.001,false,false,0.07774256703265967,223.52047896385196,0.037380699313011516,158.76000000000005,0.07774256703265967,214.3245275020599,0.037380699313011516,60.00000000000001,0.6666666666666666,80.0,0.0601946166429564
run_iu1pki5k,finished,-,adelemyers,,2023-07-02T01:28:37.000Z,26301,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",3.0,4.0,0.001,false,false,14.375491829834044,22861.99095392227,3.04735078272506,590745.9600000004,14.375491829834044,19376.352745771408,3.04735078272506,60.000000000000014,5.0,5120.0,0.0600258707952955
run_di3jeqp8,finished,-,adelemyers,,2023-07-01T19:25:00.000Z,21815,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",3.0,4.0,0.001,false,false,18.825290172994396,19819.01220273972,0.8416633182749779,590745.9600000004,18.825290172994396,17883.210091114044,0.8416633182749779,60.000000000000014,0.2,5120.0,0.0600262491093608
run_a4uhmylw,finished,-,adelemyers,,2023-07-01T10:07:45.000Z,33433,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",3.0,4.0,0.001,false,false,0.9489878593523704,32341.039393901825,0.18985832311816372,590745.9600000004,0.9489878593523704,31260.43280863762,0.18985832311816372,60.000000000000014,0.6666666666666666,5120.0,0.0600232993909907
run_p8tczr3d,finished,-,adelemyers,,2023-07-01T08:46:58.000Z,4787,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",3.0,3.0,0.001,false,false,3.6359577081219503,4405.053722858429,6.939090768143795,37094.76000000002,3.6359577081219503,4036.655037164688,6.939090768143795,60.000000000000014,5.0,1280.0,0.0600236618168675
run_y7ccxeej,finished,-,adelemyers,,2023-07-01T07:40:52.000Z,3964,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",3.0,3.0,0.001,false,false,11.394090989548102,3488.3664474487305,1.315798600034589,37094.76000000002,11.394090989548102,3021.9648294448853,1.315798600034589,60.000000000000014,0.2,1280.0,0.0600217435226392
run_60ncj6oe,finished,-,adelemyers,,2023-07-01T04:39:40.000Z,10871,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",3.0,3.0,0.001,false,false,0.6158154485938354,10706.366427898409,0.1231645249044341,37094.76000000002,0.6158154485938354,10552.194846868517,0.1231645249044341,60.000000000000014,0.6666666666666666,1280.0,0.0600267523555421
run_z4rx2dcx,finished,-,adelemyers,,2023-07-01T04:18:20.000Z,1252,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",3.0,2.0,0.001,false,false,48.32557438740566,1165.7134788036346,1.090600519881611,2361.960000000001,48.32557438740566,1091.7890892028809,1.090600519881611,60.00000000000001,5.0,320.0,0.060014900634464
run_gk6wynne,finished,-,adelemyers,,2023-07-01T03:23:33.000Z,3285,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",3.0,2.0,0.001,false,false,1.1940253098754778,3246.9363889694214,0.6882902398719344,2361.960000000001,1.1940253098754778,3218.8403539657597,0.6882902398719344,60.00000000000001,0.2,320.0,0.0600228324474963
run_1k23dsz8,finished,-,adelemyers,,2023-07-01T02:48:15.000Z,2116,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",3.0,2.0,0.001,false,false,0.17325193694683125,2078.1650784015656,0.03475328669389413,2361.960000000001,0.17325193694683125,2049.8457815647125,0.03475328669389413,60.00000000000001,0.6666666666666666,320.0,0.0600180538802265
run_jf3udgfw,finished,-,adelemyers,,2023-07-01T02:41:43.000Z,370,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",3.0,1.0,0.001,false,false,48.31297693226682,344.8202657699585,2.733929191936361,158.76000000000005,48.31297693226682,330.21076822280884,2.733929191936361,60.00000000000001,5.0,80.0,0.0600166804334038
run_m5vhb2ad,finished,-,adelemyers,,2023-07-01T02:35:18.000Z,383,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",3.0,1.0,0.001,false,false,0.5739518443017851,361.51402139663696,0.11559305300960644,158.76000000000005,0.5739518443017851,352.8704378604889,0.11559305300960644,60.00000000000001,0.2,80.0,0.060013899008058
run_cmu8xrt0,finished,-,adelemyers,,2023-07-01T02:30:24.000Z,292,synthetic,ellipsoid,,True,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",3.0,1.0,0.001,false,false,0.007373442428308404,270.3058490753174,0.003636973122959098,158.76000000000005,0.007373442428308404,262.51673340797424,0.003636973122959098,60.00000000000001,0.6666666666666666,80.0,0.0600083412850313
run_bfi1v02x,finished,-,adelemyers,,2023-06-30T17:06:30.000Z,33774,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",3.0,4.0,0.001,false,false,14.375362933114978,30874.19965815544,3.0473448829721614,590745.9600000004,14.375362933114978,28087.80551791191,3.0473448829721614,60.000000000000014,5.0,5120.0,0.06
run_e6123yhj,finished,-,adelemyers,,2023-06-30T11:53:25.000Z,18783,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",3.0,4.0,0.001,false,false,18.82515239755136,17296.34033346176,0.8415889465893692,590745.9600000004,18.82515239755136,15824.56640982628,0.8415889465893692,60.000000000000014,0.2,5120.0,0.06
run_mc8kyy2l,finished,-,adelemyers,,2023-06-30T03:39:56.000Z,29607,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",3.0,4.0,0.001,false,false,0.9489713234646932,28346.343419790268,0.18979426469293822,590745.9600000004,0.9489713234646932,27109.109709739685,0.18979426469293822,60.000000000000014,0.6666666666666666,5120.0,0.06
run_3j9ztu1s,finished,-,adelemyers,,2023-06-30T01:30:32.000Z,7702,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",3.0,3.0,0.001,false,false,3.6354792759723393,7391.945199728012,6.938968527216632,37094.76000000002,3.6354792759723393,7098.283466100693,6.938968527216632,60.000000000000014,5.0,1280.0,0.06
run_38qgcnad,finished,-,adelemyers,,2023-06-29T23:38:51.000Z,6699,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",3.0,3.0,0.001,false,false,11.393929108594971,6077.5828013420105,1.3156340600354521,37094.76000000002,11.393929108594971,5464.623951911926,1.3156340600354521,60.000000000000014,0.2,1280.0,0.06
run_52v2x8jv,finished,-,adelemyers,,2023-06-29T21:43:54.000Z,6895,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",3.0,3.0,0.001,false,false,0.615787444359464,6728.199288845062,0.12315748887189237,37094.76000000002,0.615787444359464,6575.429763555527,0.12315748887189237,60.000000000000014,0.6666666666666666,1280.0,0.06
run_gw2njk7h,finished,-,adelemyers,,2023-06-29T20:56:44.000Z,2802,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",3.0,2.0,0.001,false,false,48.325181531118815,2690.550992012024,1.0904027396520553,2361.960000000001,48.325181531118815,2590.966919183731,1.0904027396520553,60.00000000000001,5.0,320.0,0.06
run_ldpvgdsh,finished,-,adelemyers,,2023-06-29T20:30:45.000Z,1558,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",3.0,2.0,0.001,false,false,1.1936154186670482,1511.6358149051666,0.6881201903115325,2361.960000000001,1.1936154186670482,1475.675952911377,0.6881201903115325,60.00000000000001,0.2,320.0,0.06
